"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento";"longitudine";"latitudine";"esito_coordinate"
"VERCELLI";"BORGOSESIA";"1680";"01-01680";"VC-00082";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"442773,0";"5062202,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2647595";"45.7110066";"OK"
"VERCELLI";"BORGO VERCELLI";"1710";"01-01710";"VC-00087";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"457306,0";"5021821,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4549881";"45.3485992";"OK"
"VERCELLI";"VERCELLI";"1751";"01-01751";"VC-00090";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"452821,0";"5021588,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3977599";"45.3462145";"OK"
"VERCELLI";"ALICE CASTELLO";"1860";"01-01860";"VC-00094";"";"BONIFICA E RIPRISTINO AMBIENTALE";"430996,0";"5024797,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.1187433";"45.3732878";"OK"
"VERCELLI";"VERCELLI";"1937";"01-01937";"VC-00095";"Sversamenti incidentali su suolo e acque; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"454209,0";"5018102,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4157995";"45.3149293";"OK"
"VERCELLI";"CRESCENTINO";"1939";"01-01939";"VC-00096";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"425876,0";"5005690,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0562202";"45.2007970";"OK"
"VERCELLI";"PRAROLO";"1958";"01-01958";"VC-00098";"Eventi accidentali";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"458639,0";"5014866,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4725849";"45.2860769";"OK"
"VERCELLI";"CRESCENTINO";"2026";"01-02026";"VC-00104";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"MESSA IN SICUREZZA PERMANENTE";"425476,0";"5005230,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0511967";"45.1966146";"OK"
"VERCELLI";"GATTINARA";"2033";"01-02033";"VC-00107";"";"VERIFICA IN CORSO";"450512,0";"5050844,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3653379";"45.6093774";"OK"
"VERCELLI";"LENTA";"2040";"01-02040";"VC-00109";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"449209,0";"5044309,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3493084";"45.5504656";"OK"
"VERCELLI";"VERCELLI";"2041";"01-02041";"VC-00110";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"456717,0";"5020006,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4476284";"45.3322263";"OK"
"VERCELLI";"ROASIO";"2074";"01-02074";"VC-00111";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"443364,0";"5049050,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2738832";"45.5926850";"OK"
"VERCELLI";"FORMIGLIANA";"2103";"01-02103";"VC-00125";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"443698,0";"5031241,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2802113";"45.4324239";"OK"
"VERCELLI";"SANTHIA'";"2104";"01-02104";"VC-00126";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"434265,0";"5024388,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.1605419";"45.3699212";"OK"
"VERCELLI";"PALAZZOLO VERCELLESE";"2107";"01-02107";"VC-00128";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"439602,0";"5003857,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2311903";"45.1856089";"OK"
"VERCELLI";"VERCELLI";"2140";"01-02140";"VC-00129";"Eventi accidentali";"VERIFICA IN CORSO";"454403,0";"5017798,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4183024";"45.3122056";"OK"
"VERCELLI";"CARISIO";"2175";"01-02175";"VC-00132";"";"VERIFICA IN CORSO";"439362,0";"5031859,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2247068";"45.4376234";"OK"
"VERCELLI";"VERCELLI";"2177";"01-02177";"VC-00133";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"454469,0";"5020177,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4189254";"45.3336232";"OK"
"VERCELLI";"VERCELLI";"2200";"01-02200";"VC-00135";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"456852,0";"5019429,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4494015";"45.3270411";"OK"
"VERCELLI";"VERCELLI";"2242";"01-02242";"VC-00138";"";"VERIFICA IN CORSO";"455711,0";"5019602,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4348268";"45.3285271";"OK"
"VERCELLI";"VERCELLI";"2260";"01-02260";"VC-00141";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"454270,0";"5019955,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4164064";"45.3316120";"OK"
"VERCELLI";"VERCELLI";"2266";"01-02266";"VC-00143";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"452889,0";"5019950,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3987839";"45.3314756";"OK"
"VERCELLI";"BORGOSESIA";"2292";"01-02292";"VC-00145";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"443893,0";"5060784,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2793119";"45.6983361";"OK"
"VERCELLI";"CARISIO";"2320";"01-02320";"VC-00146";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"438481,0";"5030591,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2136022";"45.4261339";"OK"
"VERCELLI";"BORGOSESIA";"2338";"01-02338";"VC-00148";"";"VERIFICA IN CORSO";"444040,0";"5060888,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2811879";"45.6992840";"OK"
"VERCELLI";"CRESCENTINO";"2373";"01-02373";"VC-00149";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"429832,0";"5005523,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.1066069";"45.1996990";"OK"
"VERCELLI";"TRINO";"2461";"01-02461";"VC-00154";"";"BONIFICA E RIPRISTINO AMBIENTALE";"443076,0";"5003633,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2754330";"45.1838818";"OK"
"VERCELLI";"TRINO";"2508";"01-02508";"VC-00158";"Incidenti a pipe line";"VERIFICA IN CORSO";"447568,0";"5003074,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3326649";"45.1791986";"OK"
"VERCELLI";"VERCELLI";"2545";"01-02545";"VC-00159";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"454201,0";"5019938,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4155275";"45.3314545";"OK"
"VERCELLI";"VILLARBOIT";"2548";"01-02548";"VC-00160";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"448860,0";"5033829,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3459308";"45.4561144";"OK"
"VERCELLI";"VERCELLI";"2551";"01-02551";"VC-00163";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"453970,0";"5016226,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4129248";"45.2980278";"OK"
"VERCELLI";"SALUGGIA";"2571";"01-02571";"VC-00164";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"423923,0";"5007440,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0310898";"45.2163393";"OK"
"VERCELLI";"VERCELLI";"2581";"01-02581";"VC-00165";"";"BONIFICA E RIPRISTINO AMBIENTALE";"454195,0";"5019627,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4154797";"45.3286548";"OK"
"VERCELLI";"VERCELLI";"2585";"01-02585";"VC-00168";"";"VERIFICA IN CORSO";"455638,0";"5019997,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4338598";"45.3320779";"OK"
"VERCELLI";"VERCELLI";"2614";"01-02614";"VC-00169";"";"VERIFICA IN CORSO";"455306,0";"5019989,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4296238";"45.3319848";"OK"
"VERCELLI";"VERCELLI";"2666";"01-02666";"VC-00171";"";"INTERVENTO NON NECESSARIO";"455701,0";"5019080,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4347459";"45.3238280";"OK"
"VERCELLI";"SERRAVALLE SESIA";"2680";"01-02680";"VC-00174";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"448804,0";"5055669,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3429278";"45.6526803";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2509";"01-02509";"VB-00105";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"466651,0";"5086564,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5698420";"45.9318360";"OK"
"VERBANO-CUSIO-OSSOLA";"CEPPO MORELLI";"2665";"01-02665";"VB-00109";"";"BONIFICA E RIPRISTINO AMBIENTALE";"427282,0";"5091214,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0613779";"45.9706429";"OK"
"VERBANO-CUSIO-OSSOLA";"OGGEBBIO";"2683";"01-02683";"VB-00111";"";"VERIFICA IN CORSO";"473523,0";"5094506,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6580403";"46.0036151";"OK"
"VERBANO-CUSIO-OSSOLA";"BEURA-CARDEZZA";"2713";"01-02713";"VB-00114";"";"VERIFICA IN CORSO";"445765,0";"5102149,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2986866";"46.0707643";"OK"
"VERBANO-CUSIO-OSSOLA";"MERGOZZO";"2716";"01-02716";"VB-00115";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"457054,0";"5089462,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4457987";"45.9573851";"OK"
"VERBANO-CUSIO-OSSOLA";"PALLANZENO";"2746";"01-02746";"VB-00123";"";"VERIFICA IN CORSO";"442837,0";"5099039,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2612011";"46.0425373";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2822";"01-02822";"VB-00126";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"466680,0";"5087295,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5701652";"45.9384166";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"2823";"01-02823";"VB-00127";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"443225,0";"5101394,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2659346";"46.0637635";"OK"
"VERBANO-CUSIO-OSSOLA";"CANNERO RIVIERA";"2858";"01-02858";"VB-00130";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"476516,0";"5096800,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6965825";"46.0243707";"OK"
"VERBANO-CUSIO-OSSOLA";"BROVELLO-CARPUGNINO";"2867";"01-02867";"VB-00131";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"VARZO";"2904";"01-02904";"VB-00133";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"437558,0";"5122201,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.1899277";"46.2505158";"OK"
"VERBANO-CUSIO-OSSOLA";"VOGOGNA";"2970";"01-02970";"VB-00137";"";"VERIFICA IN CORSO";"445976,0";"5094722,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3022567";"46.0039409";"OK"
"VERBANO-CUSIO-OSSOLA";"PIEVE VERGONTE";"3020";"01-03020";"VB-00139";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"BELGIRATE";"3021";"01-03021";"VB-00140";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"PREMOSELLO-CHIOVENDA";"3050";"01-03050";"VB-00142";"";"VERIFICA IN CORSO";"452644,0";"5094038,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3884393";"45.9982783";"OK"
"VERBANO-CUSIO-OSSOLA";"GRAVELLONA TOCE";"3052";"01-03052";"VB-00143";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"CANNOBIO";"3063";"01-03063";"VB-00144";"";"BONIFICA E RIPRISTINO AMBIENTALE";"";"";"2026-09-07T00:00:00.000Z";"CONCLUSO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"ORNAVASSO";"3066";"01-03066";"VB-00147";"";"VERIFICA IN CORSO";"454661,0";"5094263,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4144643";"46.0004397";"OK"
"VERBANO-CUSIO-OSSOLA";"MERGOZZO";"3081";"01-03081";"VB-00148";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"CANNERO RIVIERA";"3103";"01-03103";"VB-00149";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"PIEVE VERGONTE";"3105";"01-03105";"VB-00151";"Eventi accidentali";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"CRODO";"3110";"01-03110";"VB-00152";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"GRAVELLONA TOCE";"3154";"01-03154";"VB-00153";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"STRESA";"3174";"01-03174";"VB-00154";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"BACENO";"3182";"01-03182";"VB-00155";"";"VERIFICA IN CORSO";"447577,0";"5123325,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3197709";"46.2614780";"OK"
"VERBANO-CUSIO-OSSOLA";"VOGOGNA";"3213";"01-03213";"VB-00159";"";"VERIFICA IN CORSO";"445986,0";"5094717,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3023864";"46.0038967";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"3227";"01-03227";"VB-00160";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERBANO-CUSIO-OSSOLA";"OMEGNA";"3230";"01-03230";"VB-00161";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"VERCELLI";"ARBORIO";"18";"01-00018";"VC-00001";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"449351,0";"5038428,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3517357";"45.4975439";"OK"
"VERCELLI";"SANTHIA'";"20";"01-00020";"VC-00002";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"433490,0";"5027834,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.1501813";"45.4008631";"OK"
"VERCELLI";"VERCELLI";"138";"01-00138";"VC-00003";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"455800,0";"5019712,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4359526";"45.3295229";"OK"
"VERCELLI";"SALUGGIA";"144";"01-00144";"VC-00004";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"421998,0";"5008243,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0064510";"45.2233559";"OK"
"VERCELLI";"BORGOSESIA";"145";"01-00145";"VC-00005";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"443989,0";"5062600,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2803352";"45.7146881";"OK"
"VERCELLI";"VERCELLI";"274";"01-00274";"VC-00006";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"456803,0";"5019233,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4487934";"45.3252739";"OK"
"VERCELLI";"CRESCENTINO";"322";"01-00322";"VC-00007";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"428131,0";"5004939,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0850364";"45.1942712";"OK"
"VERCELLI";"SALUGGIA";"324";"01-00324";"VC-00008";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"425745,0";"5010279,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0538676";"45.2420858";"OK"
"VERCELLI";"CARISIO";"325";"01-00325";"VC-00009";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"438682,0";"5031785,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2160226";"45.4368981";"OK"
"VERCELLI";"SANTHIA'";"326";"01-00326";"VC-00010";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"434790,0";"5028498,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.1667022";"45.4069617";"OK"
"VERCELLI";"BORGOSESIA";"372";"01-00372";"VC-00011";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"443914,0";"5060883,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2795702";"45.6992288";"OK"
"VERCELLI";"ALBANO VERCELLESE";"428";"01-00428";"VC-00012";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"451479,0";"5030897,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3797145";"45.4299112";"OK"
"VERCELLI";"CARISIO";"623";"01-00623";"VC-00013";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"439571,0";"5031332,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2274434";"45.4328983";"OK"
"VERCELLI";"LIVORNO FERRARIS";"657";"01-00657";"VC-00015";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"427156,0";"5015520,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0710746";"45.2894040";"OK"
"VERCELLI";"CARISIO";"689";"01-00689";"VC-00016";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"439926,0";"5032848,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2317964";"45.4465736";"OK"
"VERCELLI";"VERCELLI";"728";"01-00728";"VC-00017";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"454549,0";"5016490,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4202849";"45.3004418";"OK"
"VERCELLI";"TRINO";"736";"01-00736";"VC-00018";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"445522,0";"5003904,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3065354";"45.1865143";"OK"
"VERCELLI";"VERCELLI";"761";"01-00761";"VC-00020";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"453579,0";"5020352,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4075513";"45.3351400";"OK"
"VERCELLI";"VERCELLI";"776";"01-00776";"VC-00021";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"457806,0";"5019394,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4615776";"45.3267841";"OK"
"VERCELLI";"TRINO";"790";"01-00790";"VC-00022";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"444279,0";"5003370,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2907738";"45.1816107";"OK"
"VERCELLI";"GREGGIO";"791";"01-00791";"VC-00023";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"452491,0";"5034766,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3922772";"45.4648045";"OK"
"VERCELLI";"SERRAVALLE SESIA";"835";"01-00835";"VC-00024";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"444467,0";"5060676,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2866966";"45.6974104";"OK"
"VERCELLI";"SANTHIA'";"856";"01-00856";"VC-00025";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"434138,0";"5027994,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.1584387";"45.4023645";"OK"
"VERCELLI";"QUARONA";"857";"01-00857";"VC-00026";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"443325,0";"5067526,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2712279";"45.7589682";"OK"
"VERCELLI";"VILLARBOIT";"1019";"01-01019";"VC-00027";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"448887,0";"5033874,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3462714";"45.4565214";"OK"
"VERCELLI";"ALAGNA VALSESIA";"1020";"01-01020";"VC-00028";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"415141,0";"5079618,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.9067439";"45.8648981";"OK"
"VERCELLI";"CRESCENTINO";"1021";"01-01021";"VC-00029";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"429546,0";"5004813,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.1030664";"45.1932801";"OK"
"VERCELLI";"GREGGIO";"1022";"01-01022";"VC-00030";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"451513,0";"5033346,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3799077";"45.4519563";"OK"
"VERCELLI";"VERCELLI";"1035";"01-01035";"VC-00031";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"452904,0";"5021682,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3988104";"45.3470662";"OK"
"VERCELLI";"VERCELLI";"1067";"01-01067";"VC-00032";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"453763,0";"5018550,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4100679";"45.3189325";"OK"
"VERCELLI";"VALDUGGIA";"1074";"01-01074";"VC-00033";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"446355,0";"5063752,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3106053";"45.7252437";"OK"
"VERCELLI";"ARBORIO";"1152";"01-01152";"VC-00034";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"452545,0";"5038066,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3926488";"45.4945103";"OK"
"VERCELLI";"CIGLIANO";"1153";"01-01153";"VC-00035";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"423243,0";"5013837,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.0214426";"45.2738400";"OK"
"VERCELLI";"CIGLIANO";"1158";"01-01158";"VC-00036";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"422685,0";"5013074,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0144487";"45.2669117";"OK"
"VERCELLI";"SERRAVALLE SESIA";"1162";"01-01162";"VC-00037";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"444148,0";"5060639,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2826038";"45.6970517";"OK"
